Timestamp,Temperature,Light,Pollution_Level,Sound,Humidity,Dust,Bus_per_hour,Avg_Bus_Speed
2015-03-07 00:00,30.6365517241379,0,31.8579501915709,1979.86283524904,53.3994061302682,218.85058908046,47,5
2015-03-07 01:00,30.6179597701149,0,31.9709770114943,2029.03754789272,53.5942720306513,211.913965517241,29,8
2015-03-07 02:00,30.8908333333333,0,33.2575670498084,2024.68084291188,52.6248850574713,202.244931992337,22,3
2015-03-07 03:00,30.1378352490422,0,31.4875478927203,1947.4,54.474530651341,165.412879310345,18,3
2015-03-07 04:00,29.9335536398467,0,31.9994252873563,1954.35747126437,57.0380268199234,241.324632183908,18,5
2015-03-07 05:00,28.6116858237548,0,33.6373563218391,1967.09157088123,62.6284195402299,311.037558429119,47,6
2015-03-07 06:00,28.391254789272,0,33.0039272030651,1940.90421455939,63.5364942528736,277.806722222222,81,6
2015-03-07 07:00,28.2519157088123,0,33.9066091954023,1911.55172413793,64.7602586206896,263.636075670498,123,9
2015-03-07 08:00,28.1334578544061,6.33544061302682,33.7320881226054,1908.0183908046,64.6722222222222,236.540674329502,107,7
2015-03-07 09:00,28.594367816092,239.827969348659,36.4412835249042,1887.9061302682,63.422183908046,221.799740421456,122,6
2015-03-07 10:00,28.6766858237548,1007.0632183908,30.7066091954023,1894.1816091954,62.9972030651341,222.967581417625,105,6
2015-03-07 11:00,29.2135536398468,1603.41800766284,30.5452107279693,1889.32605363985,62.3442720306514,237.668037356322,109,9
2015-03-07 12:00,30.1143007662835,2589.36302681992,29.8264367816092,1914.28122605364,60.7114559386973,218.801045977012,120,6
2015-03-07 13:00,31.2512835249042,3656.3337164751,29.2789272030651,1942.63946360153,57.6908333333333,210.94512835249,118,5
2015-03-07 14:00,30.333275862069,2583.82260536399,27.2134099616858,1944.89885057471,59.4062835249042,222.530808429119,107,8
2015-03-07 15:00,30.8314272030651,2809.75344827586,27.0119731800766,1910.48237547893,57.2004406130268,213.597314176245,94,8
2015-03-07 16:00,30.8311302681992,3710.50814176245,25.4572796934866,2035.01072796935,56.1817720306513,207.144529693487,,
2015-03-07 17:00,31.6899137931034,4999.09636015326,23.5812260536398,2044.11992337165,54.7940229885058,185.266457854406,,
2015-03-07 18:00,30.0550766283525,1850.4872605364,23.5318965517241,2060.8908045977,59.5524233716475,179.222109195402,,
2015-03-07 19:00,29.0079885057471,684.029022988506,27.727969348659,2010.18045977012,60.6177203065134,156.893763409962,,
2015-03-07 20:00,28.8876149425287,397.506513409962,25.382662835249,2013.15632183908,62.5995402298851,170.600863984674,,
2015-03-07 21:00,26.8113314176245,2.13888888888889,25.3013409961686,2036.23793103448,71.519837164751,191.609655172414,,
2015-03-07 22:00,26.5434770114943,0,26.8103448275862,1985.22528735632,76.4046551724138,323.78841954023,,
2015-03-07 23:00,26.2014272030651,0,27.0999042145594,1998.77394636015,75.4489846743295,268.459409003831,,
2015-03-08 00:00,26.6516283524904,0,28.7772988505747,1997.49808429119,73.3656034482758,193.233563218391,,
2015-03-08 01:00,26.6874137931034,0,27.2146551724138,2019.09042145594,73.0506992337165,147.457232758621,,
2015-03-08 02:00,26.6818390804598,0,27.82030651341,1993.74061302682,72.7604980842912,145.845221264368,,
2015-03-08 03:00,26.8166379310345,0,29.7312260536398,1973.86015325671,72.1052394636015,133.471216475096,,
2015-03-08 04:00,26.8575,0,29.6653256704981,2004.17279693487,72.721091954023,157.294042145594,,
2015-03-08 05:00,26.9652298850575,0,32.8912835249042,2019.17432950192,73.0045689655172,159.311223180077,,
2015-03-08 06:00,26.8666570881226,0,30.5069923371648,1990.86360153257,72.7203352490421,157.28380651341,,
2015-03-08 07:00,27.1304789272031,0,33.0526819923372,1974.75057471264,73.0380747126437,162.555960727969,,
2015-03-08 08:00,26.5713218390805,6.79521072796935,30.4378352490422,1995.47088122605,76.0330747126437,189.650687739464,,
2015-03-08 09:00,26.6222796934866,309.525287356322,30.2610153256705,1986.29425287356,73.6809099616858,150.099136015326,,
2015-03-08 10:00,27.0655172413793,1162.52739463602,29.0619731800766,1949.41111111111,70.0163793103448,130.624431992337,,
2015-03-08 11:00,28.2831034482759,2946.40890804598,24.9682950191571,1991.81685823755,66.3131609195402,157.661807471264,,
2015-03-08 12:00,29.11280651341,3396.70584291188,24.8535440613027,2010.06206896552,64.1408716475096,140.172382183908,,
2015-03-08 13:00,30.6387931034483,3549.66896551724,26.9899425287356,2005.2785440613,61.2354310344828,170.117035440613,42,9
2015-03-08 14:00,31.0121360153257,3338.52825670498,27.2284482758621,2017.37624521073,59.948132183908,142.146157088123,72,11
2015-03-08 15:00,31.619214559387,3864.05478927203,47.1155172413793,2021.0877394636,58.1533429118774,149.652904214559,83,11
2015-03-08 16:00,31.4650478927203,3272.21647509579,27.7337164750958,2060.72643678161,57.0016091954023,169.018067049808,59,8
2015-03-08 17:00,31.4523946360153,4323.06570881226,23.2714559386973,2079.74750957854,55.0959099616858,146.234727969349,73,11
2015-03-08 18:00,30.9992528735632,4340.04300766284,21.9077586206897,2005.02643678161,55.8874712643678,125.857907088123,81,11
2015-03-08 19:00,31.1426915708812,3568.74252873563,21.6701149425287,2016.61954022989,54.1780459770115,124.738592911877,71,8
2015-03-08 20:00,29.54780651341,379.118965517241,21.8027777777778,2007.69540229885,58.6292720306513,134.136848659004,64,12
2015-03-08 21:00,29.0304022988506,8.37155172413793,23.482183908046,1985.86475095785,61.30219348659,146.581029693487,61,10
2015-03-08 22:00,28.3859674329502,0,25.4327586206897,1963.30536398467,65.2770593869732,134.786465517241,32,11
