timestamp,temperature,light,airquality_raw,sound,humidity,dust
2015-01-26 18:00,30.7158590281579,119.365517241379,25.391722921608,1714.90528492368,29.8578078817734,1840.66312151067
2015-01-26 19:00,30.5,28.5,24.0833333333333,1585.66666666667,29.0916666666667,1707.3925
2015-01-27 15:00,29.137876943881,97.8505747126437,23.8540326475418,1729.45580991017,33.6177079107505,2422.2297816092
2015-01-27 16:00,29.00530651341,63.4505747126437,24.7053492484527,1548.08712054229,32.4062010020631,2139.76314824639
2015-01-27 17:00,27.2574712643678,55.2554597701149,22.982183908046,1469.18659003831,27.097180715198,2217.23862196679
2015-01-27 18:00,27.6147701149425,65.866091954023,26.2946360153257,1427.68199233716,34.8807088122605,1935.21537068965
2015-01-27 19:00,29.3405363984674,71,25.6439655172414,1412.36896551724,31.4296360153257,1793.65400191571
2015-01-27 20:00,30.0917911877395,71,25.3227969348659,1400.41762452107,31.3606417624521,1667.26202777778
2015-01-27 21:00,31.128601532567,4.64655172413793,26.7778735632184,1361.20268199234,32.1027011494253,1694.13232854406
2015-01-27 22:00,32.283122605364,0,29.4836206896552,1369.60268199234,34.6154310344828,1805.56106034483
2015-01-27 23:00,32.9592911877395,0,30.7829501915709,1377.74712643678,35.3488026819923,1609.23794923372
2015-01-28 00:00,33.4180651340996,0,31.6986590038314,1361.70727969349,35.7666091954023,1617.05312260536
2015-01-28 01:00,33.779061302682,0,32,1351.72298850575,35.8165996168582,1609.77695977011
2015-01-28 02:00,34.0173946360153,0,32.0340038314176,1366.29961685824,36.0706896551724,1611.9230210728
2015-01-28 03:00,34.1286590038314,0,32.6317049808429,1358.81187739464,36.0820114942529,1601.68995306513
2015-01-28 04:00,34.2453544061303,0,32.9886973180077,1352.9938697318,36.0970593869732,1597.89757758621
2015-01-28 05:00,34.3273275862069,0,33.0056513409962,1350.89042145594,36.1980842911877,1606.60845977011
2015-01-28 06:00,34.4070498084291,0,33.2159961685824,1349.62720306513,36.2553639846743,1588.74477681992
2015-01-28 07:00,34.4772126436782,0,33.3461685823755,1351.00689655172,36.4743965517241,1584.81783524904
2015-01-28 08:00,34.4639559386973,0,33.7497126436782,1357.3785440613,36.8537260536398,1618.76282471264
2015-01-28 09:00,34.572346743295,0,34,1357.15363984674,36.6405459770115,1663.67779885057
2015-01-28 10:00,33.5743103448276,51.7787356321839,32.5180076628353,1391.83716475096,31.9642624521073,1723.71062164751
2015-01-28 11:00,31.8825383141762,70.5044061302682,32.7081417624521,1399.11992337165,31.9252681992337,1832.93110727969
2015-01-28 12:00,31.7918018305662,72.4037356321839,30.126607066837,1415.47918263091,28.4976266496381,1963.92374010217
2015-01-28 13:00,31.6196031746032,69.8333333333333,30.3293650793651,1539.01078270389,33.3661904761905,1692.30860139573
2015-01-28 14:00,34.5621743295019,71.1406130268199,29.2337164750958,1595.59540229885,50.6905459770115,2242.79734003831
2015-01-28 15:00,36.7597817460317,401.907608100712,25.823460591133,1583.47980295567,41.2221168582375,2324.49928003558
2015-01-28 16:00,38.4426067323481,834.818089764642,27.3499178981938,1554.7854679803,41.1697749042146,2263.40967980296
2015-01-28 17:00,38.7840708812261,388.421647509579,26.1200191570881,1537.86704980843,39.1257183908046,1873.19943199234
2015-01-28 18:00,37.108754789272,46.2874521072797,24.5228927203065,1542.85478927203,39.7861685823755,1868.34991666667
2015-01-28 19:00,35.1417337164751,11.313122605364,25.732662835249,1571.03218390805,45.6074329501916,1910.89625383142
2015-01-28 20:00,32.5640804597701,8.36886973180077,24.6332375478927,1552.34444444444,54.5372318007663,1945.23896934866
2015-01-28 21:00,31.8398084291188,3.61513409961686,23.5727969348659,1523.52375478927,54.1114463601533,1764.31626819923
2015-01-28 22:00,32.0206896551724,0,24.2806513409962,1494.66973180077,57.0148563218391,1731.32093678161
2015-01-28 23:00,31.745694389157,0,23.7365259049167,1583.54568398821,58.5911909184898,3786.54589179424
2015-01-29 00:00,31.6311494252874,0,24.0557471264368,1640.92950191571,60.9147413793103,1637.22163984674
2015-01-29 01:00,31.7862835249042,0,23.7082375478927,1572.33218390805,60.2168295019157,1590.5433802682
2015-01-29 02:00,31.755153256705,0,23.9031609195402,1553.19540229885,59.9177969348659,1594.9613151341
2015-01-29 03:00,31.7233333333333,0,23.8233716475096,1561.94674329502,60.2933524904215,1579.10100670498
2015-01-29 04:00,31.5718007662835,0,23.8596743295019,1558.79616858238,60.7924712643678,1611.03659195402
2015-01-29 05:00,31.2696743295019,0,23.8121647509579,1562.20727969349,61.8774521072797,1628.26030842912
2015-01-29 06:00,30.9257567049808,0,23.5537356321839,1541.4183908046,63.0911302681992,1633.39843103448
2015-01-29 07:00,30.7975574712644,0,24.7261494252874,1551.24099616858,64.0127777777778,1757.56690804598
2015-01-29 08:00,30.9586111111111,3.06628352490421,24.9145593869732,1563.39233716475,64.1470689655172,1706.68030268199
2015-01-29 09:00,31.3724904214559,22.7359195402299,23.9659961685824,1632.5,64.4657183908046,1711.21074233717
2015-01-29 10:00,32.2925670498084,44.8244252873563,24.5749042145594,1655.06704980843,61.9030651340996,1795.76249042146
2015-01-29 11:00,33.5800766283525,59.5882183908046,26.3295977011494,1673.22835249042,59.1545689655172,1851.56825478927
2015-01-29 12:00,34.7464272030651,64.3077586206897,26.1807471264368,1680.6030651341,56.6672030651341,1859.96581704981
2015-01-29 13:00,36.4448946360153,71.2057471264368,25.8859195402299,1680.46091954023,49.8912643678161,2156.62253448276
2015-01-29 14:00,38.4492425348172,87.8586670619717,24.634959405218,1734.09364471204,42.1938973271301,3058.53324932342
